table,order,himpl,blen,timens
64-64,16,f,0,173619
64-64,16,f,0,205116
64-64,16,f,0,184094
64-64,16,f,0,181721
64-64,16,f,0,184583
64-64,16,f,0,185072
64-64,16,f,0,198830
64-64,16,f,0,184654
64-64,16,f,0,172920
64-64,16,f,0,215103
64-64,16,f,0,173340
64-64,16,f,0,184164
64-64,16,f,0,183676
64-64,16,f,0,172851
64-64,16,f,0,185282
64-64,16,f,0,173200
64-64,16,f,0,184723
64-64,16,f,0,200856
64-64,16,f,0,187726
64-64,16,f,0,196945
64-64,16,f,0,183816
64-64,16,f,0,184234
64-64,16,f,0,195408
64-64,16,f,0,173549
64-64,16,f,0,211472
64-64,16,f,0,183536
64-64,16,f,0,183466
64-64,16,f,0,214196
64-64,16,f,0,172990
64-64,16,f,0,208469
64-64,16,f,0,173409
64-64,16,f,0,183256
64-64,16,f,0,184234
64-64,16,f,0,172641
64-64,16,f,0,208538
64-64,16,f,0,173828
64-64,16,f,0,182559
64-64,16,f,0,184025
64-64,16,f,0,213218
64-64,16,f,0,197155
64-64,16,f,0,200437
64-64,16,f,0,180393
64-64,16,f,0,204558
64-64,16,f,0,198970
64-64,16,f,0,185002
64-64,16,f,0,168730
64-64,16,f,0,182768
64-64,16,f,0,197993
64-64,16,f,0,179345
64-64,16,f,0,185212
64-64,16,f,0,173200
64-64,16,f,0,188355
64-64,16,f,0,185910
64-64,16,f,0,184165
64-64,16,f,0,183745
64-64,16,f,0,205674
64-64,16,f,0,215383
64-64,16,f,0,183885
64-64,16,f,0,205256
64-64,16,f,0,207630
64-64,16,f,0,195618
64-64,16,f,0,189821
64-64,16,f,0,207491
64-64,16,f,0,205256
64-64,16,f,0,183606
64-64,16,f,0,217128
64-64,16,f,0,172781
64-64,16,f,0,206792
64-64,16,f,0,173480
64-64,16,f,0,185282
64-64,16,f,0,199041
64-64,16,f,0,197503
64-64,16,f,0,196876
64-64,16,f,0,173480
64-64,16,f,0,196875
64-64,16,f,0,183605
64-64,16,f,0,188285
64-64,16,f,0,185352
64-64,16,f,0,173060
64-64,16,f,0,183745
64-64,16,f,0,184234
64-64,16,f,0,202113
64-64,16,f,0,184304
64-64,16,f,0,173130
64-64,16,f,0,183816
64-64,16,f,0,195129
64-64,16,f,0,173130
64-64,16,f,0,185491
64-64,16,f,0,187657
64-64,16,f,0,184025
64-64,16,f,0,182907
64-64,16,f,0,172501
64-64,16,f,0,182628
64-64,16,f,0,187866
64-64,16,f,0,183466
64-64,16,f,0,286548
64-64,16,f,0,172431
64-64,16,f,0,195688
64-64,16,f,0,172641
64-64,16,f,0,184514
64-64,16,f,0,185002
64-64,16,f,0,173549
64-64,16,f,0,205326
64-64,16,f,0,172990
64-64,16,f,0,184025
64-64,16,f,0,184024
64-64,16,f,0,175924
64-64,16,f,0,185771
64-64,16,f,0,172361
64-64,16,f,0,183257
64-64,16,f,0,183327
64-64,16,f,0,172501
64-64,16,f,0,198691
64-64,16,f,0,173130
64-64,16,f,0,198411
64-64,16,f,0,196107
64-64,16,f,0,184933
64-64,16,f,0,194501
64-64,16,f,0,172990
64-64,16,f,0,183745
64-64,16,f,0,183746
64-64,16,f,0,197225
64-64,16,f,0,183816
64-64,16,f,0,173130
64-64,16,f,0,184304
64-64,16,f,0,323423
64-64,16,f,0,172851
64-64,16,f,0,202882
64-64,16,f,0,173130
64-64,16,f,0,183117
64-64,16,f,0,183955
64-64,16,f,0,172851
64-64,16,f,0,183746
64-64,16,f,0,173898
64-64,16,f,0,184514
64-64,16,f,0,184234
64-64,16,f,0,173130
64-64,16,f,0,197783
64-64,16,f,0,173200
64-64,16,f,0,183117
64-64,16,f,0,195129
64-64,16,f,0,173828
64-64,16,f,0,184513
64-64,16,f,0,172920
64-64,16,f,0,183047
64-64,16,f,0,184164
64-64,16,f,0,172711
64-64,16,f,0,183815
64-64,16,f,0,172292
64-64,16,f,0,183117
64-64,16,f,0,367701
64-64,16,f,0,180044
64-64,16,f,0,182768
64-64,16,f,0,172641
64-64,16,f,0,184095
64-64,16,f,0,184653
64-64,16,f,0,187517
64-64,16,f,0,203720
64-64,16,f,0,202462
64-64,16,f,0,183816
64-64,16,f,0,184304
64-64,16,f,0,173130
64-64,16,f,0,213916
64-64,16,f,0,173200
64-64,16,f,0,207910
64-64,16,f,0,224462
64-64,16,f,0,177879
64-64,16,f,0,218315
64-64,16,f,0,172641
64-64,16,f,0,183327
64-64,16,f,0,223065
64-64,16,f,0,204627
64-64,16,f,0,196875
64-64,16,f,0,172920
64-64,16,f,0,184444
64-64,16,f,0,184374
64-64,16,f,0,173479
64-64,16,f,0,186120
64-64,16,f,0,173339
64-64,16,f,0,184723
64-64,16,f,0,185073
64-64,16,f,0,173409
64-64,16,f,0,203859
64-64,16,f,0,187517
64-64,16,f,0,184444
64-64,16,f,0,185492
64-64,16,f,0,172711
64-64,16,f,0,184514
64-64,16,f,0,191357
64-64,16,f,0,179276
64-64,16,f,0,183955
64-64,16,f,0,172781
64-64,16,f,0,185352
64-64,16,f,0,207491
64-64,16,f,0,184165
64-64,16,f,0,184024
64-64,16,f,0,180533
64-64,16,f,0,183815
64-64,16,f,0,173130
64-64,16,f,0,184095
64-64,16,f,0,183466
64-64,16,f,0,192545
64-64,16,f,0,197085
64-64,16,f,0,172641
64-64,16,f,0,183187
64-64,16,f,0,185072
64-64,16,f,0,172711
64-64,16,f,0,210773
64-64,16,f,0,173200
64-64,16,f,0,183187
64-64,16,f,0,184933
64-64,16,f,0,173130
64-64,16,f,0,199389
64-64,16,f,0,172571
64-64,16,f,0,183606
64-64,16,f,0,200716
64-64,16,f,0,173060
64-64,16,f,0,186469
64-64,16,f,0,179974
64-64,16,f,0,183815
64-64,16,f,0,353034
64-64,16,f,0,207630
64-64,16,f,0,183187
64-64,16,f,0,172850
64-64,16,f,0,183536
64-64,16,f,0,184305
64-64,16,f,0,173409
64-64,16,f,0,193663
64-64,16,f,0,173479
64-64,16,f,0,184793
64-64,16,f,0,256448
64-64,16,f,0,187796
64-64,16,f,0,204138
64-64,16,f,0,172711
64-64,16,f,0,183536
64-64,16,f,0,184583
64-64,16,f,0,172990
64-64,16,f,0,183746
64-64,16,f,0,172921
64-64,16,f,0,185352
64-64,16,f,0,184025
64-64,16,f,0,173130
64-64,16,f,0,205047
64-64,16,f,0,197084
64-64,16,f,0,184165
64-64,16,f,0,195409
64-64,16,f,0,172641
64-64,16,f,0,184514
64-64,16,f,0,184514
64-64,16,f,0,202812
64-64,16,f,0,183397
64-64,16,f,0,172990
64-64,16,f,0,183746
64-64,16,f,0,172642
64-64,16,f,0,185002
64-64,16,f,0,197783
64-64,16,f,0,173061
64-64,16,f,0,184025
64-64,16,f,0,184513
64-64,16,f,0,184095
64-64,16,f,0,184514
64-64,16,f,0,207420
64-64,16,f,0,183117
64-64,16,f,0,170127
64-64,16,f,0,181651
64-64,16,f,0,195618
64-64,16,f,0,204208
64-64,16,f,0,184305
64-64,16,f,0,171803
64-64,16,f,0,178368
64-64,16,f,0,184514
64-64,16,f,0,172921
64-64,16,f,0,183326
64-64,16,f,0,203859
64-64,16,f,0,183676
64-64,16,f,0,187447
64-64,16,f,0,173759
64-64,16,f,0,210144
64-64,16,f,0,185073
64-64,16,f,0,173409
64-64,16,f,0,201205
64-64,16,f,0,172641
64-64,16,f,0,183605
64-64,16,f,0,185422
64-64,16,f,0,173409
64-64,16,f,0,184654
64-64,16,f,0,172642
64-64,16,f,0,183117
64-64,16,f,0,197713
64-64,16,f,0,172921
64-64,16,f,0,185003
64-64,16,f,0,188075
64-64,16,f,0,198412
64-64,16,f,0,197364
64-64,16,l,0,328104
64-64,16,l,0,99800
64-64,16,l,0,98404
64-64,16,l,0,93514
64-64,16,l,0,98123
64-64,16,l,0,93445
64-64,16,l,0,61109
64-64,16,l,0,89534
64-64,16,l,0,89673
64-64,16,l,0,90302
64-64,16,l,0,90162
64-64,16,l,0,184026
64-64,16,l,0,92118
64-64,16,l,0,94911
64-64,16,l,0,92746
64-64,16,l,0,91978
64-64,16,l,0,92048
64-64,16,l,0,286270
64-64,16,l,0,92607
64-64,16,l,0,53845
64-64,16,l,0,93025
64-64,16,l,0,57128
64-64,16,l,0,80455
64-64,16,l,0,91978
64-64,16,l,0,49516
64-64,16,l,0,92187
64-64,16,l,0,48678
64-64,16,l,0,92607
64-64,16,l,0,115304
64-64,16,l,0,54894
64-64,16,l,0,91559
64-64,16,l,0,55103
64-64,16,l,0,91978
64-64,16,l,0,53985
64-64,16,l,0,82899
64-64,16,l,0,218038
64-64,16,l,0,48608
64-64,16,l,0,93515
64-64,16,l,0,49097
64-64,16,l,0,92537
64-64,16,l,0,255472
64-64,16,l,0,55312
64-64,16,l,0,92257
64-64,16,l,0,93445
64-64,16,l,0,92327
64-64,16,l,0,78360
64-64,16,l,0,82130
64-64,16,l,0,92258
64-64,16,l,0,50564
64-64,16,l,0,91489
64-64,16,l,0,49935
64-64,16,l,0,94912
64-64,16,l,0,245205
64-64,16,l,0,53288
64-64,16,l,0,89464
64-64,16,l,0,89743
64-64,16,l,0,92327
64-64,16,l,0,55242
64-64,16,l,0,81921
64-64,16,l,0,220481
64-64,16,l,0,49166
64-64,16,l,0,103362
64-64,16,l,0,48538
64-64,16,l,0,92397
64-64,16,l,0,93934
64-64,16,l,0,53915
64-64,16,l,0,90512
64-64,16,l,0,49167
64-64,16,l,0,88766
64-64,16,l,0,48050
64-64,16,l,0,91768
64-64,16,l,0,90651
64-64,16,l,0,91420
64-64,16,l,0,88695
64-64,16,l,0,55173
64-64,16,l,0,88696
64-64,16,l,0,76404
64-64,16,l,0,79896
64-64,16,l,0,91559
64-64,16,l,0,50004
64-64,16,l,0,91489
64-64,16,l,0,49166
64-64,16,l,0,91559
64-64,16,l,0,90861
64-64,16,l,0,53776
64-64,16,l,0,91140
64-64,16,l,0,54334
64-64,16,l,0,89673
64-64,16,l,0,53496
64-64,16,l,0,81712
64-64,16,l,0,217199
64-64,16,l,0,49446
64-64,16,l,0,90581
64-64,16,l,0,49516
64-64,16,l,0,92118
64-64,16,l,0,207422
64-64,16,l,0,53218
64-64,16,l,0,92537
64-64,16,l,0,53776
64-64,16,l,0,92188
64-64,16,l,0,77661
64-64,16,l,0,89394
64-64,16,l,0,92118
64-64,16,l,0,48817
64-64,16,l,0,91280
64-64,16,l,0,48608
64-64,16,l,0,89674
64-64,16,l,0,293045
64-64,16,l,0,65300
64-64,16,l,0,89185
64-64,16,l,0,55383
64-64,16,l,0,91070
64-64,16,l,0,77871
64-64,16,l,0,84506
64-64,16,l,0,219784
64-64,16,l,0,49655
64-64,16,l,0,91559
64-64,16,l,0,51401
64-64,16,l,0,91280
64-64,16,l,0,176693
64-64,16,l,0,54684
64-64,16,l,0,90651
64-64,16,l,0,55592
64-64,16,l,0,93654
64-64,16,l,0,53916
64-64,16,l,0,84296
64-64,16,l,0,92467
64-64,16,l,0,49027
64-64,16,l,0,92956
64-64,16,l,0,49586
64-64,16,l,0,91768
64-64,16,l,0,48258
64-64,16,l,0,90581
64-64,16,l,0,91769
64-64,16,l,0,54405
64-64,16,l,0,92118
64-64,16,l,0,54963
64-64,16,l,0,90581
64-64,16,l,0,250443
64-64,16,l,0,48608
64-64,16,l,0,92397
64-64,16,l,0,49027
64-64,16,l,0,91908
64-64,16,l,0,49097
64-64,16,l,0,90721
64-64,16,l,0,89813
64-64,16,l,0,53287
64-64,16,l,0,91140
64-64,16,l,0,51541
64-64,16,l,0,92607
64-64,16,l,0,481191
64-64,16,l,0,92048
64-64,16,l,0,93026
64-64,16,l,0,92537
64-64,16,l,0,91978
64-64,16,l,0,289623
64-64,16,l,0,76614
64-64,16,l,0,93165
64-64,16,l,0,332573
64-64,16,l,0,91559
64-64,16,l,0,314905
64-64,16,l,0,73959
64-64,16,l,0,91559
64-64,16,l,0,92048
64-64,16,l,0,93515
64-64,16,l,0,49167
64-64,16,l,0,89953
64-64,16,l,0,91559
64-64,16,l,0,55312
64-64,16,l,0,91908
64-64,16,l,0,78289
64-64,16,l,0,89952
64-64,16,l,0,91978
64-64,16,l,0,51611
64-64,16,l,0,91838
64-64,16,l,0,48748
64-64,16,l,0,91559
64-64,16,l,0,49656
64-64,16,l,0,114187
64-64,16,l,0,93654
64-64,16,l,0,75007
64-64,16,l,0,92118
64-64,16,l,0,88417
64-64,16,l,0,79128
64-64,16,l,0,90372
64-64,16,l,0,49377
64-64,16,l,0,93026
64-64,16,l,0,92816
64-64,16,l,0,108740
64-64,16,l,0,379435
64-64,16,l,0,92467
64-64,16,l,0,92537
64-64,16,l,0,74100
64-64,16,l,0,92048
64-64,16,l,0,71166
64-64,16,l,0,81642
64-64,16,l,0,91489
64-64,16,l,0,49027
64-64,16,l,0,93515
64-64,16,l,0,92118
64-64,16,l,0,108251
64-64,16,l,0,92956
64-64,16,l,0,73750
64-64,16,l,0,92328
64-64,16,l,0,74938
64-64,16,l,0,97984
64-64,16,l,0,74797
64-64,16,l,0,108670
64-64,16,l,0,92397
64-64,16,l,0,73890
64-64,16,l,0,90232
64-64,16,l,0,73192
64-64,16,l,0,99172
64-64,16,l,0,312530
64-64,16,l,0,85413
64-64,16,l,0,91559
64-64,16,l,0,97146
64-64,16,l,0,99311
64-64,16,l,0,70956
64-64,16,l,0,111254
64-64,16,l,0,102943
64-64,16,l,0,73890
64-64,16,l,0,93863
64-64,16,l,0,72912
64-64,16,l,0,99032
64-64,16,l,0,90092
64-64,16,l,0,89883
64-64,16,l,0,90232
64-64,16,l,0,150922
64-64,16,l,0,96308
64-64,16,l,0,69071
64-64,16,l,0,109787
64-64,16,l,0,304009
64-64,16,l,0,54264
64-64,16,l,0,92956
64-64,16,l,0,49027
64-64,16,l,0,91280
64-64,16,l,0,91070
64-64,16,l,0,53427
64-64,16,l,0,91489
64-64,16,l,0,89953
64-64,16,l,0,91489
64-64,16,l,0,153227
64-64,16,l,0,91419
64-64,16,l,0,92118
64-64,16,l,0,90860
64-64,16,l,0,92606
64-64,16,l,0,198832
64-64,16,l,0,60341
64-64,16,l,0,91349
64-64,16,l,0,53287
64-64,16,l,0,91489
64-64,16,l,0,76613
64-64,16,l,0,86321
64-64,16,l,0,92816
64-64,16,l,0,49237
64-64,16,l,0,92467
64-64,16,l,0,48259
64-64,16,l,0,93026
64-64,16,l,0,49166
64-64,16,l,0,91490
64-64,16,l,0,92537
64-64,16,l,0,54334
64-64,16,l,0,91490
64-64,16,l,0,76892
64-64,16,l,0,91070
64-64,16,l,0,415752
64-64,16,l,0,49585
64-64,16,l,0,92536
64-64,16,l,0,48678
64-64,16,l,0,92467
64-64,16,l,0,48538
64-64,16,l,0,90930
64-64,16,l,0,92048
64-64,16,l,0,91489
64-64,16,l,0,90162
64-64,16,l,0,75985
64-64,16,l,0,90022
64-64,16,l,0,238640
64-64,16,l,0,50145
64-64,16,l,0,92746
64-64,16,l,0,48608
64-64,16,l,0,92048
64-64,16,l,0,56011
64-64,16,l,0,90582
64-64,16,l,0,91559
64-64,16,l,0,54544
64-64,16,l,0,91070
64-64,16,l,0,59084
64-64,16,l,0,80036
64-64,16,l,0,90791
64-64,16,l,0,50005
64-64,16,l,0,89604
64-64,16,l,0,48189
64-64,16,l,0,92956
64-64,16,l,0,273210
64-64,16,l,0,92467
64-64,16,l,0,92257
64-64,16,l,0,57757
64-64,16,l,0,91489
64-64,16,l,0,92048
64-64,16,l,0,92537
64-64,16,l,0,92257
64-64,16,l,0,48538
64-64,16,l,0,92956
64-64,16,l,0,48468
64-64,16,l,0,92047
64-64,16,l,0,204139
64-64,16,l,0,85343
64-64,16,l,0,93445
64-64,16,l,0,62995
64-64,16,l,0,91628
64-64,16,l,0,56291
64-64,16,l,0,92048
64-64,16,l,0,91978
64-64,16,l,0,55732
64-64,16,l,0,91559
64-64,16,l,0,55452
64-64,16,l,0,90092
64-64,16,l,0,55871
64-64,16,l,0,87578
64-64,16,l,0,92816
64-64,16,l,0,55732
64-64,16,l,0,92397
64-64,16,l,0,56290
64-64,16,l,0,94004
64-64,16,l,0,91908
64-64,16,l,0,55871
64-64,16,l,0,91978
64-64,16,l,0,55941
64-64,16,l,0,91279
64-64,16,l,0,92537
64-64,16,l,0,89464
64-64,16,l,0,90232
64-64,16,l,0,55243
64-64,16,l,0,101406
64-64,16,l,0,56360
64-64,16,l,0,93095
64-64,16,l,0,272442
64-64,16,l,0,70258
64-64,16,l,0,92467
64-64,16,l,0,56709
64-64,16,l,0,250513
64-64,16,l,0,232284
64-64,16,l,0,53846
64-64,16,l,0,88695
64-64,16,l,0,60061
64-64,16,l,0,89604
64-64,16,l,0,413447
64-64,16,l,0,50284
64-64,16,l,0,93515
64-64,16,l,0,49516
64-64,16,l,0,93444
64-64,16,l,0,48888
64-64,16,l,0,91489
64-64,16,l,0,103362
64-64,16,l,0,53637
64-64,16,l,0,92048
64-64,16,l,0,77521
64-64,16,l,0,91838
64-64,16,l,0,92118
64-64,16,l,0,48608
64-64,16,l,0,92467
64-64,16,l,0,49166
64-64,16,l,0,94213
64-64,16,l,0,49655
64-64,16,l,0,93514
64-64,16,l,0,91419
64-64,16,l,0,54824
64-64,16,l,0,91070
64-64,16,l,0,54544
64-64,16,l,0,91629
64-64,16,l,0,54475
64-64,16,l,0,83387
64-64,16,l,0,218666
64-64,16,l,0,51052
64-64,16,l,0,91978
64-64,16,l,0,49446
64-64,16,l,0,92048
64-64,16,l,0,89185
64-64,16,l,0,51960
64-64,16,l,0,90093
64-64,16,l,0,53007
64-64,16,l,0,91559
64-64,16,l,0,55382
64-64,16,l,0,82899
64-64,16,l,0,219993
64-64,16,l,0,49586
64-64,16,l,0,92257
64-64,16,l,0,91000
64-64,16,l,0,93165
64-64,16,l,0,91629
64-64,16,l,0,53566
64-64,16,l,0,92117
64-64,16,l,0,54265
64-64,16,l,0,92886
64-64,16,l,0,56849
64-64,16,l,0,83039
64-64,16,l,0,93515
64-64,16,l,0,48957
64-64,16,l,0,91559
64-64,16,l,0,52799
64-64,16,l,0,89813
64-64,16,l,0,89743
64-64,16,l,0,53776
64-64,16,l,0,90232
64-64,16,l,0,53357
64-64,16,l,0,88765
64-64,16,l,0,83876
64-64,16,l,0,88626
64-64,16,l,0,216431
64-64,16,l,0,53567
64-64,16,l,0,89044
64-64,16,l,0,53427
64-64,16,l,0,90162
64-64,16,l,0,88975
64-64,16,l,0,53916
64-64,16,l,0,90092
64-64,16,l,0,90093
64-64,16,l,0,89254
64-64,16,l,0,55243
64-64,16,l,0,87997
64-64,16,l,0,89185
64-64,16,l,0,53497
64-64,16,l,0,100289
64-64,16,l,0,54404
64-64,16,l,0,90162
64-64,16,l,0,163353
64-64,16,l,0,54334
64-64,16,l,0,91000
64-64,16,l,0,53776
64-64,16,l,0,89533
64-64,16,l,0,53078
64-64,16,l,0,89603
64-64,16,l,0,89534
64-64,16,l,0,54404
64-64,16,l,0,90581
64-64,16,l,0,54824
64-64,16,l,0,90162
64-64,16,l,0,53497
64-64,16,l,0,88277
64-64,16,l,0,89534
64-64,16,l,0,52798
64-64,16,l,0,89604
64-64,16,l,0,53496
64-64,16,l,0,90371
64-64,16,l,0,90162
64-64,16,l,0,89673
64-64,16,l,0,89185
64-64,16,l,0,53706
64-64,16,l,0,90512
64-64,16,l,0,53986
64-64,16,l,0,247231
64-64,16,l,0,95400
64-64,16,l,0,53357
64-64,16,l,0,91071
64-64,16,l,0,53287
64-64,16,l,0,82270
64-64,16,l,0,220203
64-64,16,l,0,48678
64-64,16,l,0,92047
64-64,16,l,0,49097
64-64,16,l,0,92955
64-64,16,l,0,90372
64-64,16,l,0,51890
64-64,16,l,0,91490
64-64,16,l,0,51681
64-64,16,l,0,90092
64-64,16,l,0,75287
64-64,16,l,0,81711
64-64,16,l,0,93444
64-64,16,l,0,49237
64-64,16,l,0,92327
64-64,16,l,0,48608
64-64,16,l,0,90651
64-64,16,l,0,48399
64-64,16,l,0,103083
64-64,16,l,0,91559
64-64,16,l,0,54195
64-64,16,l,0,201556
64-64,16,l,0,92257
64-64,16,l,0,92537
64-64,16,l,0,93445
64-64,16,l,0,92467
64-64,16,l,0,91768
64-64,16,l,0,49167
64-64,16,l,0,91978
64-64,16,l,0,50075
64-64,16,l,0,92048
64-64,16,l,0,93026
64-64,16,l,0,53776
64-64,16,l,0,92118
64-64,16,l,0,76194
64-64,16,l,0,89673
64-64,16,l,0,219993
64-64,16,l,0,47840
64-64,16,l,0,92048
64-64,16,l,0,49586
64-64,16,l,0,92956
64-64,16,l,0,49306
64-64,16,l,0,90093
64-64,16,l,0,92537
64-64,16,l,0,53567
64-64,16,l,0,91908
64-64,16,l,0,53287
64-64,16,l,0,91489
64-64,16,l,0,93026
64-64,16,l,0,92606
64-64,16,l,0,91280
64-64,16,l,0,90162
64-64,16,l,0,90092
64-64,16,l,0,99102
64-64,16,l,0,52379
64-64,16,l,0,92536
64-64,16,l,0,54893
64-64,16,l,0,92536
64-64,16,l,0,55732
64-64,16,l,0,83039
64-64,16,l,0,92956
64-64,16,l,0,48678
64-64,16,l,0,94213
64-64,16,l,0,51891
64-64,16,l,0,93025
64-64,16,l,0,53078
64-64,16,l,0,92537
64-64,16,l,0,93514
64-64,16,l,0,53985
64-64,16,l,0,92886
64-64,16,l,0,54126
64-64,16,l,0,110764
64-64,16,l,0,92117
64-64,16,l,0,93933
64-64,16,l,0,92327
64-64,16,l,0,98194
64-64,16,l,0,93025
64-64,16,l,0,52938
64-64,16,l,0,89673
64-64,16,l,0,90861
64-64,16,l,0,52519
64-64,16,l,0,92118
64-64,16,l,0,74728
64-64,16,l,0,93515
64-64,16,l,0,91978
64-64,16,l,0,52519
64-64,16,l,0,92048
64-64,16,l,0,52868
64-64,16,l,0,91908
64-64,16,l,0,53915
64-64,16,l,0,91978
64-64,16,l,0,91349
64-64,16,l,0,52798
64-64,16,l,0,92466
64-64,16,l,0,53147
64-64,16,l,0,94213
64-64,16,l,0,62995
64-64,16,l,0,91279
64-64,16,l,0,91978
64-64,16,l,0,53916
64-64,16,l,0,93026
64-64,16,l,0,53007
64-64,16,l,0,92606
64-64,16,l,0,93793
64-64,16,l,0,207911
64-64,16,l,0,96378
64-64,16,l,0,78569
64-64,16,l,0,83318
64-64,16,l,0,221878
64-64,16,l,0,50913
64-64,16,l,0,93794
64-64,16,l,0,94422
64-64,16,l,0,93585
64-64,16,l,0,92816
64-64,16,l,0,53777
64-64,16,l,0,94702
64-64,16,l,0,53496
64-64,16,l,0,93445
64-64,16,l,0,92467
64-64,16,l,0,78220
64-64,16,l,0,90022
64-64,16,l,0,92397
64-64,16,l,0,90581
64-64,16,l,0,93584
64-64,16,l,0,264690
64-64,16,l,0,77102
64-64,16,l,0,93096
64-64,16,l,0,93514
64-64,16,l,0,76474
64-64,16,l,0,93864
64-64,16,l,0,55243
64-64,16,l,0,78080
64-64,16,l,0,221599
64-64,16,l,0,92537
64-64,16,l,0,92327
64-64,16,l,0,50005
64-64,16,l,0,95330
64-64,16,l,0,92606
64-64,16,l,0,52938
64-64,16,l,0,94422
64-64,16,l,0,53706
64-64,16,l,0,94003
64-64,16,l,0,92955
64-64,16,l,0,81572
64-64,16,l,0,126828
64-64,16,l,0,49586
64-64,16,l,0,93235
64-64,16,l,0,51052
64-64,16,l,0,92886
64-64,16,l,0,94352
64-64,16,l,0,54404
64-64,16,l,0,94701
64-64,16,l,0,53427
64-64,16,l,0,93026
64-64,16,l,0,76753
64-64,16,l,0,84226
64-64,16,l,0,93584
64-64,16,l,0,49586
64-64,16,l,0,91489
64-64,16,l,0,48678
64-64,16,l,0,96308
64-64,16,l,0,92327
64-64,16,l,0,90652
64-64,16,l,0,92467
64-64,16,l,0,54684
64-64,16,l,0,87788
64-64,16,l,0,91978
64-64,16,l,0,50004
64-64,16,l,0,92956
64-64,16,l,0,49655
64-64,16,l,0,92536
64-64,16,l,0,52449
64-64,16,l,0,92048
64-64,16,l,0,93445
64-64,16,l,0,91489
64-64,16,l,0,93375
64-64,16,l,0,55731
64-64,16,l,0,93445
64-64,16,l,0,256170
64-64,16,l,0,49795
64-64,16,l,0,92956
64-64,16,l,0,50564
64-64,16,l,0,93165
64-64,16,l,0,95400
64-64,16,l,0,89254
64-64,16,l,0,93515
64-64,16,l,0,55871
64-64,16,l,0,92257
64-64,16,l,0,55313
64-64,16,l,0,92467
64-64,16,l,0,285641
64-64,16,l,0,50913
64-64,16,l,0,93026
64-64,16,l,0,49656
64-64,16,l,0,90023
64-64,16,l,0,49655
64-64,16,l,0,89533
64-64,16,l,0,92467
64-64,16,l,0,91978
64-64,16,l,0,94144
64-64,16,l,0,54894
64-64,16,l,0,93515
64-64,16,l,0,301774
64-64,16,l,0,51472
64-64,16,l,0,91978
64-64,16,l,0,50982
64-64,16,l,0,92746
64-64,16,l,0,49236
64-64,16,l,0,92048
64-64,16,l,0,94702
64-64,16,l,0,54335
64-64,16,l,0,92047
64-64,16,l,0,54894
64-64,16,l,0,91978
64-64,16,l,0,568001
64-64,16,l,0,67045
64-64,16,l,0,91698
64-64,16,l,0,48887
64-64,16,l,0,92537
64-64,16,l,0,93864
64-64,16,l,0,90651
64-64,16,l,0,91140
64-64,16,l,0,53706
64-64,16,l,0,91559
64-64,16,l,0,54963
64-64,16,l,0,78080
64-64,16,l,0,91978
64-64,16,l,0,53008
64-64,16,l,0,90512
64-64,16,l,0,49166
64-64,16,l,0,91978
64-64,16,l,0,90721
64-64,16,l,0,53426
64-64,16,l,0,89673
64-64,16,l,0,54753
64-64,16,l,0,91071
64-64,16,l,0,54684
64-64,16,l,0,81432
64-64,16,l,0,218876
64-64,16,l,0,48748
64-64,16,l,0,91559
64-64,16,l,0,50214
64-64,16,l,0,91489
64-64,16,l,0,204140
64-64,16,l,0,54684
64-64,16,l,0,91071
64-64,16,l,0,55313
64-64,16,l,0,90442
64-64,16,l,0,78638
64-64,16,l,0,86531
64-64,16,l,0,218596
64-64,16,l,0,49656
64-64,16,l,0,91628
64-64,16,l,0,49237
64-64,16,l,0,91140
64-64,16,l,0,143030
64-64,16,l,0,90232
64-64,16,l,0,90790
64-64,16,l,0,53567
64-64,16,l,0,90651
64-64,16,l,0,77242
64-64,16,l,0,80454
64-64,16,l,0,91559
64-64,16,l,0,49446
64-64,16,l,0,91070
64-64,16,l,0,52938
64-64,16,l,0,90232
64-64,16,l,0,309736
64-64,16,l,0,63833
64-64,16,l,0,90092
64-64,16,l,0,59363
64-64,16,l,0,92117
64-64,16,l,0,239338
64-64,16,l,0,91908
64-64,16,l,0,93096
64-64,16,l,0,49237
64-64,16,l,0,91559
64-64,16,l,0,93514
64-64,16,l,0,90162
64-64,16,l,0,91559
64-64,16,l,0,92467
64-64,16,l,0,91489
64-64,16,l,0,91279
64-64,16,l,0,85902
64-64,16,l,0,92536
64-64,16,l,0,49306
64-64,16,l,0,92467
64-64,16,l,0,50075
64-64,16,l,0,92048
64-64,16,l,0,49446
64-64,16,l,0,93514
64-64,16,l,0,92118
64-64,16,l,0,54893
64-64,16,l,0,90582
64-64,16,l,0,53148
64-64,16,l,0,90092
64-64,16,l,0,376292
64-64,16,l,0,53986
64-64,16,l,0,91070
64-64,16,l,0,48539
64-64,16,l,0,91210
64-64,16,l,0,48259
64-64,16,l,0,91001
64-64,16,l,0,90162
64-64,16,l,0,90512
64-64,16,l,0,91629
64-64,16,l,0,91908
64-64,16,l,0,91070
64-64,16,l,0,111323
64-64,16,l,0,92397
64-64,16,l,0,90162
64-64,16,l,0,54195
64-64,16,l,0,90581
64-64,16,l,0,54195
64-64,16,l,0,91978
64-64,16,l,0,92117
64-64,16,l,0,54195
64-64,16,l,0,91559
64-64,16,l,0,53357
64-64,16,l,0,91838
64-64,16,l,0,75915
64-64,16,l,0,89743
64-64,16,l,0,221809
